RecipeId,Calories,FatContent,SaturatedFatContent,CholesterolContent,SodiumContent,CarbohydrateContent,FiberContent,SugarContent,ProteinContent
225539,822.6,56.8,13.3,193.2,208.2,9.4,0.7,8.2,61.0
369471,868.2,45.5,14.8,161.0,1527.0,19.7,1.9,7.0,40.7
244314,1797.3,96.9,53.5,402.5,615.7,225.8,5.2,138.2,14.8
236161,367.0,20.4,12.3,59.3,693.0,27.4,1.7,3.3,18.2
139139,165.9,2.6,1.4,5.1,702.0,31.2,1.8,2.7,4.7
180595,336.5,14.4,1.9,0.0,118.9,46.4,1.9,16.1,5.8
181278,175.1,1.6,0.4,0.0,341.1,36.7,1.2,13.5,3.9
32875,219.7,10.1,2.2,21.1,111.2,30.5,0.6,21.5,2.9
140446,97.2,0.2,0.1,0.0,2.0,25.5,2.8,21.5,0.3
493379,349.5,25.4,5.5,61.0,607.1,7.8,2.0,2.9,23.1
12156,787.4,58.6,35.7,122.3,43.6,73.8,5.0,63.4,5.4
196050,373.9,3.1,1.3,6.0,401.1,74.9,3.3,17.9,9.4
435276,197.8,7.5,4.0,41.8,242.5,29.6,2.4,16.7,4.9
36044,139.5,6.8,2.9,10.2,33.2,18.2,0.8,10.8,2.6
363782,598.7,43.5,14.0,61.7,804.4,34.0,12.2,1.9,20.9
336978,392.9,27.1,7.2,82.8,775.0,11.9,3.6,5.8,26.3
485681,534.9,33.0,11.8,136.5,552.0,19.2,0.4,11.9,39.4
382159,2388.0,1.5,0.4,0.0,26.2,597.1,4.4,579.9,5.5
326090,383.3,16.7,10.4,44.5,639.1,56.7,1.5,38.9,3.8
287428,609.9,18.1,5.6,52.8,1873.3,81.8,4.5,6.9,30.3
137405,667.1,47.9,16.5,195.4,775.4,9.5,0.8,3.0,45.4
370150,723.1,44.7,26.6,69.1,651.9,75.0,2.5,50.3,8.8
428044,244.9,13.6,3.4,11.1,229.2,25.9,6.1,1.6,6.1
401701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
396096,398.0,14.0,8.2,121.8,364.9,50.4,0.4,40.9,18.5
247159,252.8,17.5,15.5,0.0,146.7,24.2,2.2,17.2,2.7
149380,672.3,42.6,23.2,145.1,1107.1,41.1,3.0,5.8,31.7
512130,308.8,4.3,1.4,4.7,446.3,56.0,4.3,10.1,10.3
379515,334.6,21.9,7.8,32.2,1018.7,25.9,4.0,7.4,15.6
133812,355.0,18.1,11.4,55.6,263.6,35.8,3.8,1.8,13.3
116172,105.5,0.6,0.1,0.0,262.1,21.4,6.6,7.5,6.3
482540,8.6,0.0,0.0,0.0,0.7,2.8,0.2,0.7,0.2
300799,342.6,23.2,4.3,74.7,393.7,7.8,2.0,3.2,25.7
538859,317.3,15.3,8.4,40.9,576.4,33.3,4.6,3.1,12.9
164140,309.9,13.8,3.2,7.2,363.0,40.5,1.4,4.8,7.5
494772,567.7,24.6,12.3,176.1,1056.0,51.0,2.1,3.3,31.0
206550,184.0,4.5,0.8,5.3,166.8,35.6,6.2,7.0,5.3
125188,519.7,16.1,4.7,16.8,1309.5,72.6,4.5,3.1,19.3
362609,369.0,22.8,9.8,228.0,697.5,19.6,1.4,1.9,20.4
286840,748.6,40.4,19.6,164.7,28729.5,42.1,0.6,26.7,36.6
337372,11.0,0.0,0.0,0.0,1.3,2.7,0.3,0.7,0.3
373941,49.8,4.2,0.6,0.0,146.2,1.9,0.7,0.3,2.2
311321,731.5,60.5,24.3,165.8,527.6,4.9,0.4,0.9,39.0
281588,425.6,26.4,14.2,91.9,542.7,16.8,1.3,3.2,30.1
66372,93.6,2.3,0.6,0.0,190.8,15.4,0.9,0.6,2.5
238270,39.5,0.1,0.0,0.0,232.5,9.3,1.1,7.8,1.0
99782,183.4,15.9,6.0,0.0,98.0,8.2,1.7,4.4,5.2
506807,2493.6,54.3,5.5,0.0,851.8,521.4,36.8,473.9,21.5
391643,1375.5,64.2,39.6,233.2,941.6,187.9,3.1,100.6,14.6
487357,160.2,1.9,0.5,16.6,220.6,31.5,0.8,13.0,4.1
412467,925.7,68.7,10.0,1.0,1199.7,69.6,5.3,2.3,11.6
281779,134.0,5.3,0.8,0.0,498.3,19.8,4.4,7.6,3.7
205155,722.8,24.3,9.6,117.9,400.2,78.3,3.5,0.7,43.8
505710,175.7,14.1,2.1,46.6,80.5,9.8,1.7,4.8,4.6
141325,264.6,11.9,4.4,53.3,682.1,21.3,0.8,0.3,16.7
379957,392.0,24.5,4.9,92.8,384.1,8.2,0.6,6.2,32.0
304901,1181.2,72.2,11.0,257.6,2166.8,112.7,10.3,22.2,23.1
190975,214.8,14.6,7.0,31.9,216.2,19.6,2.5,14.6,4.2
106639,465.9,22.0,3.5,68.3,1545.1,58.5,2.5,7.2,9.4
182577,83.0,1.1,0.3,51.6,196.8,2.7,0.5,0.5,14.8
75421,148.3,1.8,0.5,68.4,377.1,4.1,0.8,0.5,28.1
283577,589.9,19.3,7.1,77.1,975.0,63.2,20.7,4.6,40.4
153997,163.8,1.4,0.8,5.1,58.2,34.8,3.0,12.4,4.7
271526,752.1,28.3,8.2,173.3,2785.7,50.4,8.7,11.2,68.1
223480,380.1,22.9,6.3,125.4,363.6,3.2,0.8,0.4,31.8
87744,244.5,13.5,6.8,134.4,783.1,19.0,2.5,3.8,12.6
375720,298.7,5.8,3.2,19.1,516.5,46.3,2.0,1.8,14.6
358962,21.7,0.3,0.1,0.0,109.8,5.2,0.8,4.1,0.2
353015,321.6,8.6,5.4,33.7,126.1,54.1,0.0,54.1,7.8
105506,0.9,0.0,0.0,0.0,0.4,0.3,0.0,0.0,0.0
395858,274.6,8.4,5.0,20.3,375.5,49.4,1.1,21.7,2.2
245597,223.3,9.7,2.6,74.8,1017.1,8.0,0.3,5.0,25.1
475083,565.1,15.3,2.2,0.0,14.2,88.6,9.8,11.9,18.3
169063,242.9,14.5,2.1,0.0,25.4,28.1,11.1,12.9,5.7
384460,472.5,32.5,15.6,83.3,669.2,24.1,3.5,4.7,23.1
78476,930.5,14.9,8.4,36.7,1411.1,170.8,5.9,26.7,26.1
320821,416.5,20.1,12.1,59.3,484.4,53.3,13.0,21.1,10.1
496069,68.8,2.8,0.9,3.6,828.5,9.5,2.8,5.7,2.4
47394,212.3,1.1,0.1,0.0,2079.0,50.4,1.0,45.0,2.5
125834,274.7,5.9,3.7,15.3,135.0,54.0,4.5,24.9,2.3
519322,179.6,3.5,0.8,1.5,685.5,30.9,6.2,4.7,8.3
305642,309.5,7.9,1.6,109.6,295.1,52.2,7.5,3.3,10.3
223593,225.2,1.3,0.2,40.4,236.7,39.3,4.0,8.2,18.9
72836,1529.8,80.4,59.4,143.8,540.8,186.0,0.1,162.9,22.2
535589,366.7,14.9,4.3,93.0,323.6,48.9,5.3,3.2,10.2
295269,163.2,2.6,0.2,0.0,231.4,35.2,1.8,32.0,0.9
234914,417.8,2.3,0.6,3.6,765.9,88.1,10.3,9.1,13.5
431046,272.1,12.1,3.4,53.5,351.8,28.0,2.9,21.3,14.5
306075,878.4,45.0,15.9,52.9,605.5,117.7,7.3,74.0,11.8
45269,678.3,62.7,8.7,0.0,725.5,29.1,2.5,21.5,4.1
117452,215.4,20.5,1.5,0.0,0.5,6.4,3.3,1.5,5.2
466386,136.4,3.1,0.7,75.5,509.6,0.2,0.0,0.2,25.1
285996,196.3,10.0,6.2,26.3,370.6,23.1,0.7,3.1,3.5
192947,641.8,41.8,25.5,156.3,356.8,61.3,3.2,45.7,9.0
346780,136.8,6.4,2.2,16.3,146.1,19.2,0.9,12.8,2.2
250314,832.9,45.8,28.4,176.6,195.6,102.6,1.5,95.9,8.8
63154,156.7,7.3,4.5,21.3,100.4,21.4,0.5,12.9,1.6
157099,385.2,30.0,17.6,181.9,78.7,28.6,1.7,24.2,5.1
375797,106.2,6.0,1.4,5.9,103.7,12.6,0.3,7.0,1.1
282452,317.7,9.3,2.8,27.5,1540.3,39.2,4.6,5.7,21.6
159413,552.6,42.5,13.4,24.9,422.4,39.7,8.1,10.4,12.9
343945,197.7,1.9,0.5,68.4,726.0,16.1,3.2,4.9,30.3
394292,726.8,41.4,16.6,62.4,716.0,82.8,3.3,46.2,10.3
26147,56.8,2.2,0.3,0.0,156.8,9.0,2.9,5.9,2.1
500893,188.8,14.2,1.9,0.0,218.5,14.1,4.0,8.9,2.6
143411,298.7,24.1,3.4,0.0,4.3,23.6,3.2,18.3,1.2
337117,511.2,34.2,12.2,140.6,1632.5,7.7,1.5,4.5,41.5
22743,96.3,3.7,0.5,0.0,198.6,15.3,3.7,9.6,2.1
183389,89.5,6.4,2.4,190.2,97.7,0.5,0.0,0.2,7.0
258051,395.1,8.6,4.4,20.7,603.9,67.6,1.7,3.6,10.3
290894,414.5,25.8,11.5,148.2,445.0,41.3,1.3,23.0,6.3
440873,345.6,13.7,7.3,108.1,341.7,48.3,1.4,22.1,7.6
500430,97.8,3.1,0.3,0.4,83.3,19.4,3.3,9.6,3.3
467045,104.6,4.8,2.8,16.2,379.0,7.8,0.5,1.6,7.4
247080,897.4,1.2,0.2,0.0,16.6,229.3,6.9,223.2,3.9
512406,176.0,3.9,2.0,39.3,234.6,29.4,1.0,4.3,5.2
185801,249.4,14.0,2.0,0.0,297.6,33.7,3.0,15.7,2.0
378607,187.7,6.4,3.5,111.3,67.0,28.6,0.1,27.3,5.2
19271,178.4,8.4,3.1,10.2,89.1,24.5,3.7,5.6,2.0
450315,432.7,37.1,6.6,412.2,1744.4,4.7,0.7,2.2,20.2
117344,89.4,1.1,0.5,17.4,170.5,17.3,0.9,2.5,2.8
509794,257.2,9.5,1.3,0.0,245.5,41.9,1.0,25.8,2.4
99960,783.6,50.7,29.8,330.0,530.0,38.8,1.5,1.6,41.8
326718,2399.8,122.3,53.2,564.3,820.6,328.8,26.4,258.6,31.0
466596,447.9,16.0,6.7,43.6,325.1,75.0,3.0,52.6,3.9
9277,368.9,23.2,14.6,61.0,254.3,37.6,4.7,1.7,4.6
185437,89.3,3.9,0.9,1.3,753.7,11.2,0.5,1.5,3.3
432407,168.0,8.1,5.0,21.3,1311.0,23.8,1.5,15.7,2.4
346108,771.0,33.0,10.1,201.4,1161.3,64.2,9.2,12.4,56.2
247161,114.9,4.5,2.0,13.9,297.0,11.3,0.0,2.9,7.6
505683,161.7,8.9,2.3,11.5,357.8,20.6,1.7,14.8,1.6
498995,239.1,4.8,0.6,0.0,722.2,41.0,8.1,0.1,8.9
27212,579.0,28.6,15.1,82.3,327.0,65.5,2.8,2.5,14.6
269145,213.3,17.4,8.1,395.0,195.0,0.9,0.0,0.4,12.7
414876,987.9,39.4,21.5,167.2,761.7,109.0,15.4,7.0,51.5
531650,519.0,35.7,14.9,83.2,149.4,10.1,0.4,2.1,18.0
132897,375.6,17.6,6.7,77.1,1570.2,30.4,5.6,12.7,26.2
375324,137.1,10.1,4.2,16.3,12.8,10.8,0.8,3.8,1.4
225794,564.8,15.5,8.3,47.2,208.5,90.7,7.2,38.0,20.9
137036,270.6,0.1,0.0,0.0,45.1,67.5,2.6,51.9,1.8
142140,740.2,20.4,3.6,14.4,1590.9,101.9,30.6,17.0,40.5
368466,252.8,11.0,6.6,59.9,246.6,33.0,1.2,3.5,5.2
119849,257.5,11.9,7.3,40.8,128.7,36.5,1.9,31.4,3.0
97782,620.9,34.0,15.5,167.9,1234.0,47.6,3.5,10.0,32.7
206739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156137,177.2,12.0,7.5,31.4,104.7,16.9,0.4,9.3,1.1
315221,39.8,0.8,0.3,3.3,65.1,6.5,0.3,3.1,2.0
23822,391.3,18.7,9.2,61.0,247.7,56.2,1.3,40.8,3.5
172472,531.5,11.8,6.9,85.2,567.7,99.0,0.9,66.4,8.9
250180,233.3,10.8,6.5,35.5,268.2,33.3,1.0,20.4,2.5
59466,889.4,35.3,6.5,324.1,4105.3,90.3,6.4,17.9,54.3
371959,312.4,17.5,5.2,96.6,223.1,6.5,0.2,5.1,30.7
347351,48.0,0.8,0.5,2.8,87.9,3.9,0.0,3.6,6.1
91672,257.6,6.4,2.7,27.0,1130.9,34.8,3.6,1.8,16.1
539810,117.2,9.5,6.0,29.8,253.8,0.9,0.2,0.4,7.2
248582,769.8,46.7,20.9,457.6,1814.6,49.1,3.1,6.0,37.0
494461,662.6,38.8,14.1,122.7,416.4,41.3,2.8,11.6,35.1
21620,225.3,8.4,1.3,47.9,75.1,10.7,2.5,5.4,26.7
310505,70.3,1.7,0.2,0.0,764.1,12.0,1.1,3.7,1.7
305975,473.9,31.9,10.2,35.8,315.5,38.2,4.1,2.5,9.3
88721,209.1,7.1,2.8,25.0,151.8,29.4,6.0,8.2,8.1
521439,414.6,17.5,6.6,33.2,760.6,48.3,5.0,4.0,17.9
486567,1364.3,57.4,32.6,222.0,940.0,199.5,2.9,115.9,17.9
477528,63.4,6.8,0.9,0.0,53.4,0.6,0.1,0.3,0.1
173449,55.0,0.5,0.1,0.6,329.7,12.6,2.0,8.7,1.2
137024,90.0,0.5,0.1,0.0,13.6,22.0,3.5,0.1,0.9
46667,338.9,26.7,16.0,190.6,604.2,2.3,0.3,1.3,22.4
248342,358.7,12.1,3.4,68.2,419.6,33.6,1.8,2.5,28.8
151353,1080.8,62.2,10.3,69.6,760.1,100.0,7.5,27.4,33.5
512673,179.7,9.7,2.6,82.2,815.2,0.8,0.1,0.2,21.4
250662,188.0,10.2,8.2,31.0,124.2,23.2,1.1,16.7,2.4
82443,724.3,24.6,8.2,138.7,1767.3,60.0,5.0,9.4,63.6
409934,400.7,24.2,12.9,63.6,1664.8,21.2,2.9,8.0,20.7
314256,149.6,9.7,2.4,0.0,122.1,15.1,2.2,6.7,3.2
369704,713.6,19.4,6.6,180.8,1402.2,104.4,7.2,3.1,28.9
107602,102.8,9.5,5.9,25.1,109.4,3.4,1.1,1.7,2.2
176790,1028.5,58.6,35.9,231.1,720.3,125.8,4.8,92.0,9.6
511987,546.1,32.8,8.8,11.4,203.6,57.8,7.0,39.1,13.2
199390,118.7,6.7,4.2,25.6,93.4,8.8,0.1,0.0,6.0
136816,620.0,41.3,19.7,164.7,785.0,23.7,3.4,6.5,41.8
83235,272.2,10.4,4.7,102.9,641.0,7.2,1.6,4.1,36.5
440984,94.4,6.1,3.6,18.1,384.6,6.4,1.9,2.0,4.2
295027,1019.4,63.2,31.4,333.4,2271.1,49.0,1.9,5.1,61.3
118503,260.6,7.7,4.5,28.9,43.5,45.6,1.6,26.1,2.8
529251,707.5,49.4,10.9,157.9,158.9,29.9,6.0,5.0,37.1
162912,144.7,7.1,2.5,43.7,449.6,10.8,1.4,3.8,9.4
85532,508.3,29.5,13.1,122.4,1036.1,21.6,6.2,2.1,38.3
299063,259.4,12.0,1.2,0.0,261.2,32.0,3.7,0.6,8.4
303294,20.2,0.1,0.0,0.0,4.8,4.6,0.0,4.6,0.3
130654,1468.5,70.1,35.8,193.3,3475.9,118.3,9.4,4.5,90.8
177689,340.8,21.6,4.0,70.3,185.3,11.2,1.2,6.2,26.8
241411,454.7,30.9,18.1,68.4,423.2,15.9,4.3,8.3,31.2
97218,185.2,9.8,5.9,51.3,80.4,23.5,0.6,16.7,2.3
205142,364.2,17.0,6.7,168.8,919.0,17.7,1.0,11.4,33.5
343140,252.2,11.2,6.1,33.3,751.7,29.6,1.5,3.0,8.3
29610,227.4,4.8,1.3,5.0,252.9,41.9,1.0,25.0,4.9
297136,326.3,9.7,2.8,74.6,544.1,29.4,5.0,4.4,25.3
69337,160.0,1.1,0.6,2.5,64.2,33.9,0.9,5.0,3.1
266828,628.1,38.8,6.6,0.0,616.3,62.3,11.3,16.6,17.8
452198,1116.4,52.9,46.2,0.0,1395.6,161.8,0.9,155.4,4.3
287758,175.6,6.8,5.6,4.1,16.9,28.9,0.8,18.5,0.8
113695,484.9,14.6,4.6,187.6,1588.0,33.7,1.6,18.0,53.9
507589,165.4,1.4,0.3,0.0,14180.6,33.4,4.7,14.8,5.9
535076,277.4,13.5,5.3,52.2,508.8,22.5,4.0,5.3,17.4
395074,41.9,0.1,0.0,0.0,1098.7,8.8,0.2,5.9,2.1
497538,433.0,15.5,3.2,48.5,367.4,60.5,5.8,12.3,15.3
469458,1082.2,22.4,6.3,145.3,3428.8,160.2,5.4,65.2,60.9
36609,452.6,28.5,9.7,105.5,1760.5,14.4,0.7,4.1,34.1
462827,745.3,36.7,19.7,116.4,497.8,66.3,3.1,3.7,36.2
425210,230.5,11.4,1.1,35.2,261.1,28.1,4.3,4.9,6.3
461116,272.3,15.2,6.0,89.5,486.2,5.2,0.7,1.4,24.4
22205,642.8,39.9,9.1,165.7,1276.0,24.9,0.9,21.7,45.3
372539,638.2,40.5,17.5,111.7,821.4,37.5,2.6,2.6,32.8
23039,152.9,3.7,0.4,0.0,150.8,25.2,6.8,12.9,7.4
181744,459.1,32.2,7.8,226.6,526.0,26.3,2.1,3.1,16.9
515655,279.7,19.3,4.7,16.7,289.3,23.0,6.9,13.1,7.9
520534,296.1,16.2,4.8,95.7,326.0,24.2,1.5,4.8,13.4
527189,352.7,13.2,7.9,77.0,295.8,55.1,1.7,32.9,4.6
123887,178.2,0.7,0.1,0.0,3.6,43.7,2.3,37.0,2.5
242349,227.3,14.4,1.9,0.0,122.7,22.8,3.7,2.2,2.8
426757,427.3,28.4,3.1,0.0,13.3,37.6,8.8,3.4,9.8
219658,189.2,2.7,1.6,6.5,11.3,38.8,2.1,27.8,1.4
165780,525.6,25.9,6.4,7.6,296.4,72.7,5.0,43.7,5.0
103353,705.4,6.8,0.4,0.0,8077.1,35.7,5.6,8.8,21.8
212092,489.4,23.9,8.9,106.7,835.8,35.1,4.5,3.7,32.3
532404,72.6,7.6,4.7,0.0,3.5,4.3,2.4,0.1,1.9
26320,82.5,4.2,0.4,0.0,135.7,9.4,4.1,2.3,5.1
94523,855.2,48.5,22.6,103.6,1564.3,72.9,5.1,3.6,31.2
323777,156.3,5.2,0.8,15.8,122.0,24.7,0.9,10.2,3.0
82484,270.0,12.9,4.0,78.2,533.4,12.8,2.2,3.7,26.1
535144,141.3,9.5,2.4,8.0,946.1,11.4,3.5,5.7,5.2
60139,458.7,12.6,5.6,26.8,1116.9,69.5,4.4,2.4,16.0
278034,472.4,11.7,1.6,130.6,220.9,1.9,0.9,0.0,85.1
62865,605.6,28.7,9.2,206.0,1224.9,21.6,0.7,15.1,63.7
463005,231.8,2.7,0.8,2.9,33.3,48.1,5.8,17.7,6.8
444698,426.2,8.0,4.9,20.4,105.2,89.8,7.0,50.8,2.5
128224,401.9,35.8,11.8,95.2,450.4,14.2,2.5,6.3,9.5
41744,407.5,26.2,10.6,178.1,487.9,3.1,1.3,1.0,38.7
227938,43.4,0.1,0.0,0.0,33.0,10.1,0.5,5.5,0.8
45399,318.5,21.4,6.1,106.3,111.9,3.2,0.8,1.5,26.7
300371,67.0,5.1,2.7,14.3,121.7,3.3,1.6,0.8,2.6
514051,247.0,13.5,1.9,0.0,1.9,34.6,0.1,34.5,0.1
443257,64.9,1.9,0.4,0.7,205.9,11.1,1.6,0.6,1.4
244892,254.1,15.9,8.3,40.9,113.9,25.8,1.6,13.9,3.4
300383,368.8,14.2,7.6,31.2,232.6,58.4,1.6,47.4,4.3
180332,229.3,17.9,3.4,211.5,244.9,5.8,2.6,1.1,9.8
485348,338.3,14.4,5.9,68.2,80.5,43.3,3.2,1.6,10.0
197936,261.5,7.1,4.1,43.0,392.4,44.4,1.0,16.8,5.3
25447,553.2,41.1,23.4,336.3,117.5,46.2,6.3,34.2,14.1
186399,1350.7,85.3,15.4,76.4,2463.8,142.4,4.0,33.5,10.7
104360,175.3,16.5,8.8,242.0,151.8,0.4,0.0,0.4,6.4
503545,510.4,37.8,21.8,170.2,703.5,27.0,0.9,2.6,15.8
510472,294.1,6.7,1.2,0.0,236.3,52.1,5.3,21.0,8.4
14153,302.4,11.8,6.3,83.7,300.3,27.0,2.1,3.8,6.8
337818,155.3,1.6,0.2,0.0,584.7,29.7,4.3,0.2,6.0
290349,94.7,0.2,0.0,0.0,0.6,7.0,1.3,5.5,0.7
484118,136.5,0.4,0.1,0.6,19.1,34.4,3.4,27.1,1.9
138252,307.6,13.4,5.1,57.8,1222.6,26.4,6.0,15.8,21.3
477095,433.9,21.8,8.6,48.7,199.6,54.8,1.3,27.6,4.8
308055,124.7,1.6,0.1,0.0,4.6,28.9,2.1,21.8,2.9
509503,232.5,4.9,0.7,0.0,433.4,40.6,4.2,3.4,4.8
218733,204.4,9.8,4.5,225.7,484.9,16.4,1.6,2.6,12.6
502108,189.6,10.7,4.4,167.9,290.1,6.8,2.5,2.9,17.4
121131,7416.2,304.4,146.8,901.1,3305.6,1142.7,12.5,874.3,58.0
194511,180.0,11.0,6.0,26.7,79.7,18.8,0.5,13.1,2.5
484987,156.8,10.0,3.4,44.5,384.6,6.8,0.7,4.6,9.8
375353,794.6,24.3,4.8,512.5,10718.1,31.3,3.9,4.0,106.8
394986,171.5,6.2,1.1,13.5,426.0,9.5,1.8,4.3,9.5
115037,290.1,18.1,10.6,51.8,253.1,25.1,4.5,4.6,10.2
46595,2225.6,77.9,48.5,314.9,4650.1,216.1,0.0,207.1,155.5
222322,54.4,4.1,2.6,15.9,26.2,0.9,0.0,0.1,3.5
141676,374.1,27.1,8.7,99.8,870.2,2.1,1.2,0.0,28.9
338825,209.9,15.8,6.5,125.0,12.7,16.3,1.7,13.0,3.5
119586,290.4,10.2,6.1,40.6,285.2,44.1,1.5,11.2,5.7
448041,933.9,52.6,9.1,372.0,152.5,78.9,0.1,0.4,35.4
24610,40.4,1.8,0.5,11.6,15.1,1.8,0.5,0.9,4.3
28981,225.2,9.1,1.1,58.3,125.3,11.6,1.0,6.4,23.9
69135,342.7,14.9,5.3,86.7,438.0,30.0,2.0,4.2,20.8
274839,520.8,24.4,7.4,163.6,1758.4,44.7,13.8,4.7,32.7
119111,43.8,4.6,2.9,16.6,5.1,0.4,0.0,0.0,0.3
251405,218.8,16.5,10.3,61.1,24.3,18.0,0.0,16.6,0.9
150282,273.2,17.4,5.6,487.2,642.7,11.1,0.3,3.0,17.3
505487,175.4,9.1,1.9,30.9,479.3,12.3,1.0,9.9,11.5
34820,648.3,59.6,5.2,0.0,19.3,30.0,9.0,20.1,8.9
77436,311.4,14.6,8.8,95.0,113.0,38.9,0.4,29.9,7.6
390401,173.7,9.4,4.8,54.8,154.5,4.9,1.0,2.4,17.0
217969,492.1,13.9,3.6,11.0,354.6,83.1,13.1,0.2,14.7
450655,573.0,22.6,10.2,40.7,3927.3,93.2,6.6,76.8,10.8
19078,135.1,9.2,4.7,21.9,125.4,9.0,2.9,4.8,6.2
405949,458.5,22.5,13.7,78.8,324.1,60.7,2.3,37.0,7.3
338151,353.0,25.8,8.5,49.3,1365.2,18.0,4.1,1.9,13.0
69785,1460.3,162.4,22.4,0.0,63.0,5.7,2.0,2.6,0.7
133688,426.5,12.8,1.2,0.0,32.0,81.8,5.5,69.2,3.5
217519,180.3,8.6,5.1,37.0,103.5,25.1,0.9,15.4,2.1
39242,711.5,51.6,23.5,88.5,1175.1,49.2,4.0,3.1,14.2
164609,268.7,14.9,4.5,427.3,734.4,17.4,4.4,8.1,18.4
305352,653.4,58.6,37.7,0.0,122.3,31.2,8.1,17.9,10.8
377058,374.6,9.1,1.5,69.0,834.6,30.7,3.6,3.9,31.3
349105,77.6,6.6,4.1,19.5,91.3,1.8,0.0,1.6,2.6
504427,447.1,20.8,5.7,49.4,870.9,41.0,2.2,6.5,24.5
408114,326.7,23.4,15.1,117.6,202.8,22.8,0.6,8.8,6.8
44575,253.8,12.6,6.7,96.5,669.5,27.6,1.3,2.4,7.5
262870,231.8,10.2,5.6,2.0,137.5,33.3,1.5,30.5,4.2
301354,56.0,0.0,0.0,0.0,17.8,14.4,0.6,0.0,0.3
174132,601.8,26.0,13.6,95.9,790.9,53.4,4.1,5.7,37.7
86065,486.5,21.4,12.0,42.5,817.7,59.0,3.7,6.6,15.6
173079,98.5,6.9,0.9,0.0,2.3,9.7,0.7,7.5,0.9
121643,385.9,21.3,11.4,94.8,620.6,24.0,0.8,1.6,23.2
483030,162.7,10.5,1.5,10.2,209.7,4.0,0.2,0.4,5.3
435005,244.1,7.9,4.9,20.4,275.4,40.1,5.2,2.5,4.8
268834,234.6,18.5,1.9,0.0,83.7,17.7,4.8,10.1,3.3
307883,9543.3,419.5,184.0,1771.0,3170.4,1263.4,80.6,362.2,236.2
272712,150.0,11.7,7.3,30.5,412.8,10.1,2.7,1.4,2.4
144693,561.2,35.6,8.9,33.5,785.8,51.4,7.6,25.8,17.7
493912,393.2,8.5,4.2,15.3,493.2,71.5,3.2,0.8,7.4
219586,467.3,18.3,2.6,0.0,5372.8,56.8,1.5,49.3,10.9
47507,56.5,3.3,2.0,11.7,46.3,6.0,0.2,1.7,0.8
243986,453.0,18.8,10.8,242.0,1016.0,33.3,2.1,5.4,37.0
342062,228.0,6.9,2.6,32.3,341.6,21.2,2.5,4.3,20.3
89763,3816.8,206.8,119.0,2.2,1609.3,513.0,38.2,363.1,26.6
198585,210.4,0.1,0.0,0.0,1.1,52.6,0.7,50.7,0.1
326077,87.0,0.4,0.2,1.1,197.5,17.3,0.6,1.4,3.0
399635,746.1,52.8,7.8,0.0,1557.0,50.6,13.3,5.5,25.4
413426,475.9,38.4,23.9,119.1,1080.2,4.1,0.4,1.2,28.4
538488,314.0,14.1,8.6,36.2,207.0,37.2,3.8,3.4,11.0
504468,1476.2,48.3,45.8,0.0,165.7,251.3,0.6,240.9,4.7
379139,551.7,43.9,14.4,54.1,2303.6,35.5,7.0,8.8,11.6
428696,330.3,10.7,2.9,79.5,610.5,27.9,1.4,8.0,30.2
494917,442.4,41.2,5.8,62.2,68.4,14.9,2.8,8.9,5.3
57403,2312.9,41.6,3.6,0.0,4607.6,460.4,34.5,222.6,49.7
166500,339.6,25.3,11.2,70.3,388.9,5.0,0.1,4.8,16.1
503227,268.1,15.6,2.1,31.4,214.5,30.6,0.7,22.1,2.8
541350,356.2,25.4,9.2,81.8,603.3,10.3,3.1,5.0,21.6
68095,1214.8,62.5,21.1,149.7,2090.8,123.1,15.0,10.9,41.2
184335,270.1,17.6,9.4,81.5,837.5,5.5,0.0,3.6,21.6
432592,1248.0,78.0,36.1,496.2,2804.9,44.0,15.3,8.6,99.5
109009,239.8,7.0,2.1,172.2,191.6,23.1,0.9,1.5,19.3
259234,365.3,33.8,7.5,12.7,201.9,15.8,7.0,5.2,4.6
351623,56.9,1.9,0.2,11.8,82.9,9.3,0.3,4.6,1.0
375434,634.8,46.8,19.9,87.7,165.0,56.0,5.8,46.9,7.6
233118,35.2,0.1,0.0,0.0,2.2,9.1,1.2,6.1,0.7
528655,1738.2,32.0,7.4,372.0,1625.0,304.8,42.0,73.9,68.7
8161,680.0,36.1,12.3,142.9,1298.0,36.6,4.8,5.5,51.0
434364,36.3,0.1,0.0,0.0,476.0,8.5,0.5,4.2,0.5
19701,144.9,7.8,2.8,12.4,477.0,13.4,0.8,3.2,5.4
235953,224.1,19.0,3.6,22.7,750.1,5.7,0.6,4.1,8.6
502520,76.8,5.3,0.5,0.0,5.2,6.9,2.9,3.0,2.4
36661,521.4,27.6,9.0,58.8,2143.7,55.5,9.0,13.8,17.0
8146,925.8,82.8,36.7,183.1,511.2,22.0,2.3,2.2,22.2
50782,210.5,15.2,6.6,389.1,231.2,1.1,0.0,0.6,16.4
402136,69.8,1.8,1.0,11.1,37.2,12.4,0.3,4.9,1.1
509096,194.9,6.1,1.2,48.3,352.9,29.9,3.7,7.3,7.3
143453,135.1,6.2,3.0,11.4,157.6,14.9,2.1,10.0,0.9
251144,271.3,14.4,4.6,38.1,557.3,30.3,2.9,8.4,6.2
